Date,Open,High,Low,Close,Adj Close,Volume
6/3/2022,146.899994,147.970001,144.460007,145.380005,144.517059,88570300
6/2/2022,147.830002,151.270004,146.860001,151.210007,150.312454,72348100
6/1/2022,149.899994,151.740005,147.679993,148.710007,147.827301,74286600
5/31/2022,149.070007,150.660004,146.839996,148.839996,147.956512,103718400
5/27/2022,145.389999,149.679993,145.259995,149.639999,148.751755,90978500
5/26/2022,137.389999,144.339996,137.139999,143.779999,142.926544,90601500
5/25/2022,138.429993,141.789993,138.339996,140.520004,139.685913,92482700
5/24/2022,140.809998,141.970001,137.330002,140.360001,139.526871,104132700
5/23/2022,137.789993,143.259995,137.649994,143.110001,142.260544,117726300
5/20/2022,139.089996,140.699997,132.610001,137.589996,136.7733,137426100
5/19/2022,139.880005,141.660004,136.600006,137.350006,136.534729,136095600
5/18/2022,146.850006,147.360001,139.899994,140.820007,139.984131,109742900
5/17/2022,148.860001,149.770004,146.679993,149.240005,148.354141,78336300
5/16/2022,145.550003,147.520004,144.179993,145.539993,144.676086,86643800
5/13/2022,144.589996,148.100006,143.110001,147.110001,146.236786,113990900
5/12/2022,142.770004,146.199997,138.800003,142.559998,141.713791,182602000
5/11/2022,153.5,155.449997,145.809998,146.5,145.630417,142689800
5/10/2022,155.520004,156.740005,152.929993,154.509995,153.59285,115366700
5/9/2022,154.929993,155.830002,151.490005,152.059998,151.15741,131577900
5/6/2022,156.009995,159.440002,154.179993,157.279999,156.346436,116124600
5/5/2022,163.850006,164.080002,154.949997,156.770004,155.610825,130525300
5/4/2022,159.669998,166.479996,159.259995,166.020004,164.792419,108256500
5/3/2022,158.149994,160.710007,156.320007,159.479996,158.300781,88966500
5/2/2022,156.710007,158.229996,153.270004,157.960007,156.792023,123055300
4/29/2022,161.839996,166.199997,157.25,157.649994,156.484283,131747600
4/28/2022,159.25,164.520004,158.929993,163.639999,162.430008,130216800
4/27/2022,155.910004,159.789993,155.380005,156.570007,155.412308,88063200
4/26/2022,162.25,162.339996,156.720001,156.800003,155.640594,95623200
4/25/2022,161.119995,163.169998,158.460007,162.880005,161.675629,96046400
4/22/2022,166.460007,167.869995,161.5,161.789993,160.593689,84882400
4/21/2022,168.910004,171.529999,165.910004,166.419998,165.189468,87227800
4/20/2022,168.759995,168.880005,166.100006,167.229996,165.993469,67929800
4/19/2022,165.020004,167.820007,163.910004,167.399994,166.162201,67723800
4/18/2022,163.919998,166.600006,163.570007,165.070007,163.849457,69023900
4/14/2022,170.619995,171.270004,165.039993,165.289993,164.06781,75329400
4/13/2022,167.389999,171.039993,166.770004,170.399994,169.140015,70618900
4/12/2022,168.020004,169.869995,166.639999,167.660004,166.420288,79265200
4/11/2022,168.710007,169.029999,165.5,165.75,164.524399,72246700
4/8/2022,171.779999,171.779999,169.199997,170.089996,168.832306,76575500
4/7/2022,171.160004,173.360001,169.850006,172.139999,170.867157,77594700
4/6/2022,172.360001,173.630005,170.130005,171.830002,170.559433,89058800
4/5/2022,177.5,178.300003,174.419998,175.059998,173.765579,73401800
4/4/2022,174.570007,178.490005,174.440002,178.440002,177.12059,76468400
4/1/2022,174.029999,174.880005,171.940002,174.309998,173.021118,78751300
3/31/2022,177.839996,178.029999,174.399994,174.610001,173.318893,103049300
3/30/2022,178.550003,179.610001,176.699997,177.770004,176.455536,92633200
3/29/2022,176.690002,179.009995,176.339996,178.960007,177.636749,100589400
3/28/2022,172.169998,175.729996,172,175.600006,174.30159,90371900
3/25/2022,173.880005,175.279999,172.75,174.720001,173.428085,80546200
3/24/2022,171.059998,174.139999,170.210007,174.070007,172.782898,90131400
3/23/2022,167.990005,172.639999,167.649994,170.210007,168.951431,98062700
3/22/2022,165.509995,169.419998,164.910004,168.820007,167.571716,81532000
3/21/2022,163.509995,166.350006,163.009995,165.380005,164.15715,95811400
3/18/2022,160.509995,164.479996,159.759995,163.979996,162.767502,123511700
3/17/2022,158.610001,161,157.630005,160.619995,159.432343,75615400
3/16/2022,157.050003,160,154.460007,159.589996,158.409958,102300200
3/15/2022,150.899994,155.570007,150.380005,155.089996,153.943222,92964300
3/14/2022,151.449997,154.119995,150.100006,150.619995,149.506271,108732100
3/11/2022,158.929993,159.279999,154.5,154.729996,153.585892,96970100
3/10/2022,160.199997,160.389999,155.979996,158.520004,157.347885,105342000
3/9/2022,161.479996,163.410004,159.410004,162.949997,161.745117,91454900
3/8/2022,158.820007,162.880005,155.800003,157.440002,156.275848,131148300
3/7/2022,163.360001,165.020004,159.039993,159.300003,158.122116,96418800
3/4/2022,164.490005,165.550003,162.100006,163.169998,161.96347,83737200
3/3/2022,168.470001,168.910004,165.550003,166.229996,165.00087,76678400
3/2/2022,164.389999,167.360001,162.949997,166.559998,165.328415,79724800
3/1/2022,164.699997,166.600006,161.970001,163.199997,161.993271,83474400
2/28/2022,163.059998,165.419998,162.429993,165.119995,163.899063,95056600
2/25/2022,163.839996,165.119995,160.869995,164.850006,163.631073,91974200
2/24/2022,152.580002,162.850006,152,162.740005,161.536682,141147500
2/23/2022,165.539993,166.149994,159.75,160.070007,158.886414,90009200
2/22/2022,164.979996,166.690002,162.149994,164.320007,163.104996,91162800
2/18/2022,169.820007,170.539993,166.190002,167.300003,166.062958,82772700
2/17/2022,171.029999,171.910004,168.470001,168.880005,167.631271,69589300
2/16/2022,171.850006,173.339996,170.050003,172.550003,171.274139,61177400
2/15/2022,170.970001,172.949997,170.25,172.789993,171.512344,62527400
2/14/2022,167.369995,169.580002,166.559998,168.880005,167.631271,86185500
2/11/2022,172.330002,173.080002,168.039993,168.639999,167.393036,98670700
2/10/2022,174.139999,175.479996,171.550003,172.119995,170.847305,90865900
2/9/2022,176.050003,176.649994,174.899994,176.279999,174.976532,71285000
2/8/2022,171.729996,175.350006,171.429993,174.830002,173.537262,74829200
2/7/2022,172.860001,173.949997,170.949997,171.660004,170.390717,77251200
2/4/2022,171.679993,174.100006,170.679993,172.389999,171.115326,82465400
2/3/2022,174.479996,176.240005,172.119995,172.899994,171.403137,89418100
2/2/2022,174.75,175.880005,173.330002,175.839996,174.317703,84914300
2/1/2022,174.009995,174.839996,172.309998,174.610001,173.098358,86213900
1/31/2022,170.160004,175,169.509995,174.779999,173.266891,115541600
1/28/2022,165.710007,170.350006,162.800003,170.330002,168.855408,179935700
1/27/2022,162.449997,163.839996,158.279999,159.220001,157.841614,121954600
1/26/2022,163.5,164.389999,157.820007,159.690002,158.30751,108275300
1/25/2022,158.979996,162.759995,157.020004,159.779999,158.396729,115798400
1/24/2022,160.020004,162.300003,154.699997,161.619995,160.22081,162294600
1/21/2022,164.419998,166.330002,162.300003,162.410004,161.003983,122848900
1/20/2022,166.979996,169.679993,164.179993,164.509995,163.0858,91420500
1/19/2022,170,171.080002,165.940002,166.229996,164.790909,94815000
1/18/2022,171.509995,172.539993,169.410004,169.800003,168.330002,90956700
1/14/2022,171.339996,173.779999,171.089996,173.070007,171.571701,80440800
1/13/2022,175.779999,176.619995,171.789993,172.190002,170.699326,84505800
1/12/2022,176.119995,177.179993,174.820007,175.529999,174.010406,74805200
1/11/2022,172.320007,175.179993,170.820007,175.080002,173.564316,76138300
1/10/2022,169.080002,172.5,168.169998,172.190002,170.699326,106765600
1/7/2022,172.889999,174.139999,171.029999,172.169998,170.67952,86709100
1/6/2022,172.699997,175.300003,171.639999,172,170.510956,96904000
1/5/2022,179.610001,180.169998,174.639999,174.919998,173.40567,94537600
1/4/2022,182.630005,182.940002,179.119995,179.699997,178.144302,99310400
1/3/2022,177.830002,182.880005,177.710007,182.009995,180.434296,104487900
12/31/2021,178.089996,179.229996,177.259995,177.570007,176.03273,64062300
12/30/2021,179.470001,180.570007,178.089996,178.199997,176.657288,59773000
12/29/2021,179.330002,180.630005,178.139999,179.380005,177.827057,62348900
12/28/2021,180.160004,181.330002,178.529999,179.289993,177.737823,79144300
12/27/2021,177.089996,180.419998,177.070007,180.330002,178.768829,74919600
12/23/2021,175.850006,176.850006,175.270004,176.279999,174.753891,68356600
12/22/2021,173.039993,175.860001,172.149994,175.639999,174.119446,92135300
12/21/2021,171.559998,173.199997,169.119995,172.990005,171.492401,91185900
12/20/2021,168.279999,170.580002,167.460007,169.75,168.280441,107499100
12/17/2021,169.929993,173.470001,169.690002,171.139999,169.658401,195432700
12/16/2021,179.279999,181.139999,170.75,172.259995,170.768707,150185800
12/15/2021,175.110001,179.5,172.309998,179.300003,177.747757,131063300
12/14/2021,175.25,177.740005,172.210007,174.330002,172.820786,139380400
12/13/2021,181.119995,182.130005,175.529999,175.740005,174.218582,153237000
12/10/2021,175.210007,179.630005,174.690002,179.449997,177.896469,115402700
12/9/2021,174.910004,176.75,173.919998,174.559998,173.048782,108923700
12/8/2021,172.130005,175.960007,170.699997,175.080002,173.564316,116998900
12/7/2021,169.080002,171.580002,168.339996,171.179993,169.698059,120405400
12/6/2021,164.289993,167.880005,164.279999,165.320007,163.888794,107497000
12/3/2021,164.020004,164.960007,159.720001,161.839996,160.438934,118023100
12/2/2021,158.740005,164.199997,157.800003,163.759995,162.3423,136739200
12/1/2021,167.479996,170.300003,164.529999,164.770004,163.343567,152052500
11/30/2021,159.990005,165.520004,159.919998,165.300003,163.868958,174048100
11/29/2021,159.369995,161.190002,158.789993,160.240005,158.852783,88748200
11/26/2021,159.570007,160.449997,156.360001,156.809998,155.452454,76959800
11/24/2021,160.75,162.139999,159.639999,161.940002,160.538086,69463600
11/23/2021,161.119995,161.800003,159.059998,161.410004,160.012619,96041900
11/22/2021,161.679993,165.699997,161,161.020004,159.626038,117467900
11/19/2021,157.649994,161.020004,156.529999,160.550003,159.16011,117305600
11/18/2021,153.710007,158.669998,153.050003,157.869995,156.503265,137827700
11/17/2021,151,155,150.990005,153.490005,152.161209,88807000
11/16/2021,149.940002,151.490005,149.339996,151,149.692764,59256200
11/15/2021,150.369995,151.880005,149.429993,150,148.701447,59222800
11/12/2021,148.429993,150.399994,147.479996,149.990005,148.691544,63804000
11/11/2021,148.960007,149.429993,147.679993,147.869995,146.589859,41000000
11/10/2021,150.020004,150.130005,147.850006,147.919998,146.639404,65187100
11/9/2021,150.199997,151.429993,150.059998,150.809998,149.50441,56787900
11/8/2021,151.410004,151.570007,150.160004,150.440002,149.137604,55020900
11/5/2021,151.889999,152.199997,150.059998,151.279999,149.970337,65463900
11/4/2021,151.580002,152.429993,150.639999,150.960007,149.435028,60394600
11/3/2021,150.389999,151.970001,149.820007,151.490005,149.959686,54511500
11/2/2021,148.660004,151.570007,148.649994,150.020004,148.504517,69122000
